timestamp_s,engine_id,mission_id,mission_phase,throttle_pct,altitude_m,ambient_temperature_c,rpm,cht_c,egt_c,oil_pressure_kpa,oil_temperature_c,fuel_flow_lph,vibration_g,alternator_voltage_v,battery_voltage_v,injection_timing_deg,expected_rpm,expected_cht_c,expected_egt_c,expected_oil_pressure_kpa,expected_oil_temperature_c,expected_fuel_flow_lph,expected_vibration_g,expected_injection_timing_deg,true_fault_type,true_fault_active,true_severity,residual_rpm,residual_cht_c,residual_egt_c,residual_oil_pressure_kpa,residual_oil_temperature_c,residual_fuel_flow_lph,residual_vibration_g,residual_injection_timing_deg
57.0,ENG-003,MIS-0015,LANDING,16.87,6000.0,-13.6,1250.8,105.26,435.15,244.71,44.0,8.07,0.224,28.18,25.35,22.56,1272.3,105.18,437.72,250.61,43.08,7.71,0.203,22.51,NORMAL,0,0.0,-21.5,0.0799999999999983,-2.57000000000005,-5.900000000000006,0.9200000000000017,0.3600000000000003,0.02099999999999999,0.04999999999999716
58.0,ENG-003,MIS-0015,LANDING,18.11,6000.0,-13.83,1333.6,104.86,436.94,258.53,43.26,8.07,0.215,28.01,25.43,22.83,1307.2,106.3,444.2,254.34,43.11,7.99,0.204,22.54,NORMAL,0,0.0,26.399999999999864,-1.4399999999999977,-7.259999999999991,4.189999999999969,0.14999999999999858,0.08000000000000007,0.01100000000000001,0.28999999999999915
0.0,ENG-001,MIS-0016,TAXI,16.82,0.0,25.0,1283.4,109.62,445.52,248.15,40.91,7.54,0.187,28.07,25.45,22.42,1270.9,108.13,443.45,250.46,40.03,7.7,0.198,22.5,INJECTOR_ABNORMALITY,0,0.0,12.5,1.490000000000009,2.069999999999993,-2.3100000000000023,0.8799999999999955,-0.16000000000000014,-0.01100000000000001,-0.0799999999999983
1.0,ENG-001,MIS-0016,TAXI,14.67,0.0,26.03,1192.2,109.05,436.27,244.25,41.36,7.37,0.213,28.13,25.25,22.36,1210.7,106.82,433.52,244.01,40.06,7.23,0.196,22.44,INJECTOR_ABNORMALITY,0,0.0,-18.5,2.230000000000004,2.75,0.2400000000000091,1.2999999999999972,0.13999999999999968,0.016999999999999987,-0.08000000000000185
2.0,ENG-001,MIS-0016,TAXI,14.99,0.0,24.41,1214.0,105.18,432.92,246.29,40.15,7.28,0.204,28.22,25.45,22.35,1219.6,106.14,433.23,244.96,40.09,7.3,0.198,22.45,INJECTOR_ABNORMALITY,0,0.0,-5.599999999999909,-0.9599999999999937,-0.3100000000000023,1.329999999999984,0.05999999999999517,-0.019999999999999574,0.005999999999999978,-0.09999999999999787
3.0,ENG-001,MIS-0016,TAXI,11.07,0.0,24.97,1095.7,104.79,415.75,235.87,39.41,6.58,0.213,28.36,25.27,22.78,1110.1,102.95,413.55,233.22,40.11,6.44,0.195,22.33,INJECTOR_ABNORMALITY,0,0.0,-14.399999999999864,1.8400000000000034,2.1999999999999886,2.6500000000000057,-0.7000000000000028,0.13999999999999968,0.017999999999999988,0.45000000000000284
4.0,ENG-001,MIS-0016,TAKEOFF,96.64,2988.6,5.14,3495.2,177.88,854.35,496.01,40.89,25.29,0.277,28.12,25.62,24.65,3505.9,176.98,852.53,489.92,40.19,25.26,0.285,24.9,INJECTOR_ABNORMALITY,0,0.0,-10.700000000000273,0.9000000000000057,1.82000000000005,6.089999999999975,0.7000000000000028,0.029999999999997584,-0.007999999999999952,-0.25
5.0,ENG-001,MIS-0016,TAKEOFF,96.89,3235.7,4.71,3531.4,175.56,855.38,489.03,39.39,25.53,0.31,27.79,25.27,25.2,3513.0,177.2,853.84,490.68,40.27,25.32,0.287,24.91,INJECTOR_ABNORMALITY,0,0.0,18.40000000000009,-1.6399999999999864,1.5399999999999636,-1.650000000000034,-0.8800000000000026,0.21000000000000085,0.02300000000000002,0.28999999999999915
6.0,ENG-001,MIS-0016,TAKEOFF,93.08,3482.9,2.7,3417.2,172.21,834.53,484.68,40.72,24.82,0.276,28.25,25.31,24.57,3406.3,173.77,834.02,479.24,40.35,24.48,0.284,24.79,INJECTOR_ABNORMALITY,0,0.0,10.899999999999636,-1.5600000000000023,0.5099999999999909,5.439999999999998,0.36999999999999744,0.33999999999999986,-0.007999999999999952,-0.21999999999999886
7.0,ENG-001,MIS-0016,CLIMB,84.58,3730.0,1.07,3178.6,167.43,796.64,451.27,38.44,22.96,0.277,27.7,25.82,24.37,3168.1,166.12,789.79,453.73,40.42,22.61,0.276,24.54,INJECTOR_ABNORMALITY,0,0.0,10.5,1.3100000000000023,6.850000000000023,-2.4600000000000364,-1.980000000000004,0.3500000000000014,0.0010000000000000009,-0.16999999999999815
8.0,ENG-001,MIS-0016,CLIMB,84.27,3977.1,-1.51,3153.3,167.27,797.0,457.42,41.5,22.29,0.291,27.95,25.49,24.31,3159.5,165.84,788.19,452.8,40.49,22.54,0.276,24.53,INJECTOR_ABNORMALITY,0,0.0,-6.199999999999818,1.4300000000000068,8.809999999999945,4.6200000000000045,1.009999999999998,-0.25,0.014999999999999958,-0.22000000000000242
9.0,ENG-001,MIS-0016,CLIMB,87.11,4224.3,-2.38,3229.7,167.6,794.73,463.87,40.23,23.45,0.264,28.05,25.43,24.83,3239.2,168.4,802.99,461.34,40.56,23.16,0.28,24.61,INJECTOR_ABNORMALITY,0,0.0,-9.5,-0.8000000000000114,-8.259999999999991,2.5300000000000296,-0.3300000000000054,0.28999999999999915,-0.016000000000000014,0.21999999999999886
10.0,ENG-001,MIS-0016,CLIMB,80.62,4471.4,-3.58,3043.7,163.29,774.34,441.29,41.79,21.97,0.255,27.83,25.48,24.38,3057.4,162.56,769.22,441.86,40.63,21.74,0.274,24.42,INJECTOR_ABNORMALITY,0,0.0,-13.700000000000273,0.7299999999999898,5.1200000000000045,-0.5699999999999932,1.1599999999999966,0.23000000000000043,-0.019000000000000017,-0.0400000000000027
11.0,ENG-001,MIS-0016,CLIMB,83.76,4718.6,-4.98,3139.4,166.38,783.73,446.99,41.33,22.42,0.26,27.94,25.14,24.54,3145.2,165.38,785.54,451.27,40.7,22.43,0.278,24.51,INJECTOR_ABNORMALITY,0,0.0,-5.799999999999727,1.0,-1.8099999999999454,-4.279999999999973,0.6299999999999955,-0.00999999999999801,-0.018000000000000016,0.029999999999997584
12.0,ENG-001,MIS-0016,CLIMB,87.69,4965.7,-7.89,3258.5,168.45,810.78,461.28,40.36,23.16,0.264,27.94,25.47,24.83,3255.4,168.92,806.01,463.08,40.77,23.29,0.283,24.63,INJECTOR_ABNORMALITY,0,0.0,3.099999999999909,-0.46999999999999886,4.769999999999982,-1.8000000000000114,-0.4100000000000037,-0.129999999999999,-0.01899999999999996,0.1999999999999993
13.0,ENG-001,MIS-0016,CLIMB,88.38,5212.9,-8.94,3267.3,170.0,805.33,460.95,42.03,23.4,0.303,27.91,25.51,24.98,3274.5,169.54,809.56,465.13,40.84,23.44,0.285,24.65,INJECTOR_ABNORMALITY,0,0.0,-7.199999999999818,0.46000000000000796,-4.2299999999999045,-4.180000000000007,1.1899999999999977,-0.0400000000000027,0.018000000000000016,0.33000000000000185
14.0,ENG-001,MIS-0016,CLIMB,84.85,5460.0,-10.1,3169.2,166.28,792.66,454.96,40.06,22.75,0.291,28.02,25.51,24.38,3175.8,166.36,791.22,454.55,40.91,22.67,0.282,24.55,INJECTOR_ABNORMALITY,0,0.0,-6.600000000000364,-0.0800000000000125,1.4399999999999409,0.40999999999996817,-0.8499999999999943,0.0799999999999983,0.009000000000000008,-0.1700000000000017
15.0,ENG-001,MIS-0016,CLIMB,83.3,5707.1,-12.85,3137.8,164.91,781.11,451.13,39.02,22.09,0.298,28.11,25.52,24.94,3132.4,164.97,783.16,449.9,40.98,22.33,0.281,24.5,INJECTOR_ABNORMALITY,0,0.0,5.400000000000091,-0.060000000000002274,-2.0499999999999545,1.2300000000000182,-1.9599999999999937,-0.23999999999999844,0.01699999999999996,0.4400000000000013
16.0,ENG-001,MIS-0016,CLIMB,84.26,5954.3,-13.66,3152.8,166.66,791.57,454.06,41.26,22.72,0.307,28.18,25.4,24.62,3159.3,165.84,788.16,452.79,41.05,22.54,0.283,24.53,INJECTOR_ABNORMALITY,0,0.0,-6.5,0.8199999999999932,3.410000000000082,1.2699999999999818,0.21000000000000085,0.17999999999999972,0.02400000000000002,0.08999999999999986
17.0,ENG-001,MIS-0016,CRUISE,58.28,6000.0,-13.83,2411.5,141.05,646.32,382.69,40.65,16.98,0.271,27.77,25.66,23.76,2431.9,142.45,653.07,374.85,41.1,16.82,0.256,23.75,INJECTOR_ABNORMALITY,0,0.0,-20.40000000000009,-1.3999999999999773,-6.75,7.839999999999975,-0.45000000000000284,0.16000000000000014,0.015000000000000013,0.010000000000001563
18.0,ENG-001,MIS-0016,CRUISE,57.88,6000.0,-13.0,2438.9,140.79,657.9,372.38,41.19,16.81,0.266,28.15,25.25,23.38,2420.7,142.09,650.98,373.64,41.16,16.73,0.256,23.74,INJECTOR_ABNORMALITY,0,0.0,18.200000000000273,-1.3000000000000114,6.919999999999959,-1.259999999999991,0.030000000000001137,0.0799999999999983,0.010000000000000009,-0.35999999999999943
19.0,ENG-001,MIS-0016,CRUISE,60.97,6000.0,-13.32,2523.7,146.18,665.02,382.04,42.17,17.54,0.288,28.04,25.41,23.68,2507.1,144.87,667.04,382.91,41.21,17.41,0.26,23.83,INJECTOR_ABNORMALITY,0,0.0,16.59999999999991,1.3100000000000023,-2.019999999999982,-0.8700000000000045,0.9600000000000009,0.129999999999999,0.02799999999999997,-0.14999999999999858
20.0,ENG-001,MIS-0016,CRUISE,61.86,6000.0,-13.32,2530.6,146.34,672.96,394.14,41.1,16.99,0.265,28.17,25.68,23.33,2532.2,145.68,671.69,385.59,41.27,17.61,0.262,23.86,INJECTOR_ABNORMALITY,0,0.0,-1.599999999999909,0.6599999999999966,1.2699999999999818,8.550000000000011,-0.1700000000000017,-0.620000000000001,0.0030000000000000027,-0.5300000000000011
21.0,ENG-001,MIS-0016,CRUISE,62.88,6000.0,-13.19,2586.0,147.02,678.98,395.18,40.69,18.3,0.245,28.03,25.59,24.33,2560.5,146.59,676.95,388.63,41.32,17.83,0.263,23.89,INJECTOR_ABNORMALITY,0,0.0,25.5,0.4300000000000068,2.0299999999999727,6.550000000000011,-0.6300000000000026,0.4700000000000024,-0.018000000000000016,0.4399999999999977
22.0,ENG-001,MIS-0016,CRUISE,56.73,6000.0,-14.39,2388.0,141.52,647.42,373.6,41.31,16.92,0.263,28.22,25.4,23.66,2388.4,141.06,645.0,370.19,41.38,16.48,0.257,23.7,INJECTOR_ABNORMALITY,0,0.0,-0.40000000000009095,0.46000000000000796,2.419999999999959,3.410000000000025,-0.07000000000000028,0.4400000000000013,0.006000000000000005,-0.03999999999999915
23.0,ENG-001,MIS-0016,CRUISE,57.14,6000.0,-14.13,2400.3,141.81,648.98,370.76,41.67,16.52,0.272,28.18,25.67,23.55,2400.0,141.43,647.14,371.43,41.43,16.57,0.258,23.71,INJECTOR_ABNORMALITY,0,0.0,0.3000000000001819,0.37999999999999545,1.8400000000000318,-0.6700000000000159,0.240000000000002,-0.05000000000000071,0.014000000000000012,-0.16000000000000014
24.0,ENG-001,MIS-0016,CRUISE,56.37,6000.0,-13.53,2365.2,141.42,638.14,374.9,42.28,16.22,0.266,28.1,25.52,23.63,2378.4,140.73,643.13,369.11,41.48,16.4,0.258,23.69,INJECTOR_ABNORMALITY,0,0.0,-13.200000000000273,0.6899999999999977,-4.990000000000009,5.789999999999964,0.8000000000000043,-0.17999999999999972,0.008000000000000007,-0.060000000000002274
25.0,ENG-001,MIS-0016,CRUISE,61.19,6000.0,-13.32,2516.0,143.4,666.04,389.32,41.66,17.83,0.289,28.03,25.58,23.74,2513.4,145.07,668.2,383.58,41.54,17.46,0.263,23.84,INJECTOR_ABNORMALITY,0,0.0,2.599999999999909,-1.6699999999999875,-2.160000000000082,5.740000000000009,0.11999999999999744,0.36999999999999744,0.025999999999999968,-0.10000000000000142
26.0,ENG-001,MIS-0016,CRUISE,60.35,6000.0,-13.59,2465.8,144.78,664.59,379.74,41.13,17.1,0.28,28.07,25.7,24.09,2489.7,144.31,663.8,381.04,41.59,17.28,0.263,23.81,INJECTOR_ABNORMALITY,0,0.0,-23.899999999999636,0.46999999999999886,0.7900000000000773,-1.3000000000000114,-0.46000000000000085,-0.17999999999999972,0.017000000000000015,0.28000000000000114
27.0,ENG-001,MIS-0016,CRUISE,54.17,6000.0,-14.13,2326.7,139.5,625.52,369.63,42.05,15.87,0.235,28.03,25.34,23.85,2316.7,138.75,631.68,362.51,41.65,15.92,0.256,23.63,INJECTOR_ABNORMALITY,0,0.0,10.0,0.75,-6.159999999999968,7.1200000000000045,0.3999999999999986,-0.05000000000000071,-0.02100000000000002,0.22000000000000242
28.0,ENG-001,MIS-0016,CRUISE,56.57,6000.0,-13.6,2384.2,143.04,643.81,369.34,40.11,16.35,0.241,28.11,25.53,23.74,2384.0,140.91,644.17,369.71,41.7,16.45,0.259,23.7,INJECTOR_ABNORMALITY,0,0.0,0.1999999999998181,2.1299999999999955,-0.36000000000001364,-0.37000000000000455,-1.5900000000000034,-0.09999999999999787,-0.018000000000000016,0.03999999999999915
29.0,ENG-001,MIS-0016,CRUISE,59.72,6000.0,-14.12,2454.7,142.33,664.9,383.35,41.11,17.09,0.248,28.17,25.48,23.93,2472.2,143.75,660.55,379.16,41.75,17.14,0.263,23.91,INJECTOR_ABNORMALITY,0,0.041,-17.5,-1.4199999999999875,4.350000000000023,4.189999999999998,-0.6400000000000006,-0.05000000000000071,-0.015000000000000013,0.019999999999999574
30.0,ENG-001,MIS-0016,CRUISE,57.03,6000.0,-13.91,2394.6,144.42,652.53,376.05,41.9,16.39,,27.97,25.5,23.86,2396.9,141.33,646.57,371.1,41.81,16.55,0.26,23.57,INJECTOR_ABNORMALITY,0,0.048,-2.300000000000182,3.089999999999975,5.959999999999923,4.949999999999989,0.0899999999999963,-0.16000000000000014,,0.28999999999999915
31.0,ENG-001,MIS-0016,CRUISE,55.44,6000.0,-14.18,2349.6,141.04,641.2,363.93,43.69,16.27,0.238,28.22,25.24,23.49,2352.2,139.89,638.26,366.31,41.86,16.2,0.258,23.83,INJECTOR_ABNORMALITY,1,0.055,-2.599999999999909,1.1500000000000057,2.9400000000000546,-2.3799999999999955,1.8299999999999983,0.07000000000000028,-0.020000000000000018,-0.33999999999999986
32.0,ENG-001,MIS-0016,CRUISE,58.67,6000.0,-14.54,2445.4,143.29,648.48,376.86,41.38,16.82,0.243,27.78,25.58,23.78,2442.8,142.8,655.09,376.01,41.91,16.91,0.262,23.95,INJECTOR_ABNORMALITY,1,0.065,2.599999999999909,0.4899999999999807,-6.610000000000014,0.8500000000000227,-0.529999999999994,-0.08999999999999986,-0.019000000000000017,-0.16999999999999815
33.0,ENG-001,MIS-0016,CRUISE,60.87,6000.0,-13.9,2489.1,145.26,662.39,382.27,40.63,17.6,0.277,28.07,25.46,23.87,2504.4,144.78,666.53,382.61,41.97,17.39,0.264,23.6,INJECTOR_ABNORMALITY,1,0.075,-15.300000000000182,0.47999999999998977,-4.139999999999986,-0.34000000000003183,-1.3399999999999963,0.21000000000000085,0.013000000000000012,0.2699999999999996
34.0,ENG-001,MIS-0016,CRUISE,64.35,6000.0,-13.75,2610.3,148.42,682.8,393.76,42.26,17.6,0.272,28.03,25.57,23.97,2601.9,147.92,684.64,393.06,42.02,18.16,0.267,24.19,INJECTOR_ABNORMALITY,1,0.087,8.400000000000091,0.5,-1.8400000000000318,0.6999999999999886,0.23999999999999488,-0.5599999999999987,0.0050000000000000044,-0.22000000000000242
35.0,ENG-001,MIS-0016,CRUISE,61.59,6000.0,-13.39,2519.4,144.64,660.32,390.56,41.48,17.28,0.262,28.13,25.4,23.45,2524.6,145.43,670.29,384.78,42.08,17.55,0.264,23.54,INJECTOR_ABNORMALITY,1,0.101,-5.199999999999818,-0.7900000000000205,-9.969999999999914,5.78000000000003,-0.6000000000000014,-0.2699999999999996,-0.0020000000000000018,-0.08999999999999986
36.0,ENG-001,MIS-0016,CRUISE,58.33,6000.0,-13.97,2429.1,140.44,653.18,376.61,41.47,16.34,0.281,27.94,25.44,23.43,2433.3,142.5,653.32,374.99,42.13,16.83,0.261,23.4,INJECTOR_ABNORMALITY,1,0.117,-4.200000000000273,-2.0600000000000023,-0.14000000000010004,1.6200000000000045,-0.6600000000000037,-0.48999999999999844,0.020000000000000018,0.030000000000001137
37.0,ENG-001,MIS-0016,CRUISE,59.27,6000.0,-13.85,2453.0,142.51,663.59,378.15,42.2,15.52,0.262,27.97,25.88,24.33,2459.6,143.34,658.21,377.81,42.19,17.04,0.261,24.18,INJECTOR_ABNORMALITY,1,0.134,-6.599999999999909,-0.8300000000000125,5.3799999999999955,0.339999999999975,0.010000000000005116,-1.5199999999999996,0.0010000000000000009,0.14999999999999858
38.0,ENG-001,MIS-0016,CRUISE,60.63,6000.0,-13.82,2501.3,142.67,675.67,383.01,43.06,16.8,0.273,28.04,25.55,23.05,2497.7,144.57,665.28,381.89,42.24,17.34,0.263,23.36,INJECTOR_ABNORMALITY,1,0.153,3.600000000000364,-1.9000000000000057,10.389999999999986,1.1200000000000045,0.8200000000000003,-0.5399999999999991,0.010000000000000009,-0.3099999999999987
39.0,ENG-001,MIS-0016,CRUISE,55.12,6000.0,-14.45,2346.2,138.04,635.11,368.85,42.12,15.6,0.274,28.06,25.65,24.01,2343.2,139.6,636.6,365.35,42.29,16.13,0.256,24.18,INJECTOR_ABNORMALITY,1,0.175,3.0,-1.5600000000000023,-1.490000000000009,3.5,-0.1700000000000017,-0.5299999999999994,0.018000000000000016,-0.16999999999999815
40.0,ENG-001,MIS-0016,CRUISE,54.23,6000.0,-14.8,2333.1,139.09,643.91,355.71,41.42,13.9,0.262,27.79,25.5,23.09,2318.3,138.8,631.97,362.68,42.34,15.93,0.255,23.03,INJECTOR_ABNORMALITY,1,0.199,14.799999999999727,0.28999999999999204,11.93999999999994,-6.970000000000027,-0.9200000000000017,-2.0299999999999994,0.007000000000000006,0.05999999999999872
41.0,ENG-001,MIS-0016,CRUISE,54.07,6000.0,-13.95,2298.4,136.68,628.3,364.95,44.27,16.11,0.25,27.86,25.35,24.76,2314.1,138.67,631.19,362.22,42.39,15.9,0.255,24.3,INJECTOR_ABNORMALITY,1,0.224,-15.699999999999818,-1.9899999999999807,-2.8900000000001,2.7299999999999613,1.8800000000000026,0.20999999999999908,-0.0050000000000000044,0.46000000000000085
42.0,ENG-001,MIS-0016,CRUISE,63.91,6000.0,-13.41,2572.1,147.88,671.55,391.53,43.45,16.36,0.262,28.12,25.47,23.15,2589.4,147.52,682.32,391.72,42.45,18.06,0.264,23.16,INJECTOR_ABNORMALITY,1,0.252,-17.300000000000182,0.3599999999999852,-10.770000000000095,-0.19000000000005457,1.0,-1.6999999999999993,-0.0020000000000000018,-0.010000000000001563
43.0,ENG-001,MIS-0016,CRUISE,60.71,6000.0,-14.76,2490.2,147.15,660.06,378.6,43.02,16.48,0.278,28.06,25.28,24.59,2500.0,144.64,665.71,382.14,42.5,17.36,0.26,24.66,INJECTOR_ABNORMALITY,1,0.281,-9.800000000000182,2.5100000000000193,-5.650000000000091,-3.5399999999999636,0.5200000000000031,-0.879999999999999,0.018000000000000016,-0.07000000000000028
44.0,ENG-001,MIS-0016,CRUISE,59.57,6000.0,-14.39,2472.9,144.26,655.1,373.46,42.63,15.89,0.259,28.04,25.35,24.53,2468.1,143.62,659.79,378.72,42.56,17.11,0.259,24.72,INJECTOR_ABNORMALITY,1,0.312,4.800000000000182,0.6399999999999864,-4.689999999999941,-5.260000000000048,0.07000000000000028,-1.2199999999999989,0.0,-0.18999999999999773
45.0,ENG-001,MIS-0016,CRUISE,54.75,6000.0,-14.17,2311.7,139.97,628.12,366.92,40.96,16.0,0.241,28.16,25.47,24.73,2332.9,139.27,634.69,364.24,42.61,16.04,0.253,24.67,INJECTOR_ABNORMALITY,1,0.344,-21.200000000000273,0.6999999999999886,-6.57000000000005,2.680000000000007,-1.6499999999999986,-0.03999999999999915,-0.01200000000000001,0.05999999999999872
46.0,ENG-001,MIS-0016,LOITER,43.83,6000.0,-12.98,2027.6,130.25,589.68,331.68,43.01,13.56,0.257,27.93,25.47,21.83,2027.1,129.44,577.9,331.48,42.65,13.64,0.241,22.19,INJECTOR_ABNORMALITY,1,0.376,0.5,0.8100000000000023,11.779999999999973,0.19999999999998863,0.35999999999999943,-0.08000000000000007,0.016000000000000014,-0.360000000000003
47.0,ENG-001,MIS-0016,LOITER,40.67,6000.0,-14.52,1906.6,125.12,552.87,326.11,42.79,12.14,0.229,28.16,25.76,24.73,1938.7,126.6,561.47,322.0,42.7,12.95,0.237,24.45,INJECTOR_ABNORMALITY,1,0.409,-32.100000000000136,-1.4799999999999898,-8.600000000000023,4.110000000000014,0.0899999999999963,-0.8099999999999987,-0.00799999999999998,0.28000000000000114
48.0,ENG-001,MIS-0016,LOITER,44.62,6000.0,-14.38,2032.9,130.07,582.71,336.57,44.15,15.78,0.237,28.08,25.35,22.11,2049.4,130.16,582.03,333.86,42.74,13.82,0.24,22.01,INJECTOR_ABNORMALITY,1,0.442,-16.5,-0.09000000000000341,0.6800000000000637,2.7099999999999795,1.4099999999999966,1.959999999999999,-0.0030000000000000027,0.09999999999999787
49.0,ENG-001,MIS-0016,LOITER,42.79,6000.0,-13.81,1999.8,128.53,592.64,326.47,42.64,13.06,0.239,27.82,25.24,21.83,1998.2,128.51,572.51,328.37,42.78,13.41,0.238,21.86,INJECTOR_ABNORMALITY,1,0.474,1.599999999999909,0.020000000000010232,20.129999999999995,-1.8999999999999773,-0.14000000000000057,-0.34999999999999964,0.0010000000000000009,-0.030000000000001137
50.0,ENG-001,MIS-0016,LOITER,46.82,6000.0,-14.86,2094.6,134.48,606.74,337.88,43.88,14.11,0.259,28.04,25.67,24.96,2111.0,132.14,593.47,340.46,42.83,14.3,0.241,24.92,INJECTOR_ABNORMALITY,1,0.505,-16.40000000000009,2.3400000000000034,13.269999999999982,-2.579999999999984,1.0500000000000043,-0.19000000000000128,0.018000000000000016,0.03999999999999915
51.0,ENG-001,MIS-0016,LOITER,47.45,6000.0,-13.62,2129.1,133.61,611.23,346.76,42.87,12.13,0.257,27.62,25.31,25.26,2128.6,132.7,596.73,342.35,42.88,14.44,0.241,25.03,INJECTOR_ABNORMALITY,1,0.535,0.5,0.910000000000025,14.5,4.409999999999968,-0.010000000000005116,-2.3099999999999987,0.016000000000000014,0.23000000000000043
52.0,ENG-001,MIS-0016,LOITER,44.54,6000.0,-15.08,2033.1,129.04,561.74,336.27,40.99,13.96,0.201,27.99,25.43,24.94,2047.1,130.09,581.61,333.62,42.92,13.8,0.237,25.02,INJECTOR_ABNORMALITY,1,0.563,-14.0,-1.0500000000000114,-19.870000000000005,2.6499999999999773,-1.9299999999999997,0.16000000000000014,-0.035999999999999976,-0.0799999999999983
53.0,ENG-001,MIS-0016,LOITER,45.74,6000.0,-14.2,2083.9,132.64,575.7,341.96,42.24,11.6,0.245,27.79,25.71,25.27,2080.6,131.16,587.83,337.21,42.97,14.06,0.237,25.14,INJECTOR_ABNORMALITY,1,0.589,3.300000000000182,1.4799999999999898,-12.129999999999995,4.75,-0.7299999999999969,-2.460000000000001,0.008000000000000007,0.129999999999999
54.0,ENG-001,MIS-0016,LOITER,49.63,6000.0,-13.67,2204.5,135.82,626.26,351.9,43.38,13.04,0.221,27.99,25.49,25.08,2189.5,134.66,608.05,348.88,43.02,14.92,0.241,25.33,INJECTOR_ABNORMALITY,1,0.613,15.0,1.1599999999999966,18.210000000000036,3.019999999999982,0.35999999999999943,-1.8800000000000008,-0.01999999999999999,-0.25
55.0,ENG-001,MIS-0016,LOITER,40.0,6000.0,-14.75,1898.0,125.78,567.2,320.26,43.27,14.11,0.246,27.91,25.58,25.0,1920.0,126.0,557.99,319.99,43.06,12.8,0.23,25.11,INJECTOR_ABNORMALITY,1,0.635,-22.0,-0.21999999999999886,9.210000000000036,0.2699999999999818,0.21000000000000085,1.3099999999999987,0.015999999999999986,-0.10999999999999943
56.0,ENG-001,MIS-0016,DESCENT,26.89,6000.0,-14.58,1543.7,113.17,502.23,273.7,43.92,7.82,0.229,28.04,25.46,20.72,1553.0,114.2,489.84,280.68,43.09,9.92,0.215,20.84,INJECTOR_ABNORMALITY,1,0.655,-9.299999999999955,-1.0300000000000011,12.390000000000043,-6.980000000000018,0.8299999999999983,-2.0999999999999996,0.014000000000000012,-0.120000000000001
57.0,ENG-001,MIS-0016,DESCENT,34.69,6000.0,-13.73,1784.1,124.41,547.32,311.38,43.32,11.97,0.234,28.15,25.34,20.84,1771.4,121.22,530.41,304.08,43.13,11.63,0.222,21.02,INJECTOR_ABNORMALITY,1,0.673,12.699999999999818,3.1899999999999977,16.910000000000082,7.300000000000011,0.18999999999999773,0.33999999999999986,0.01200000000000001,-0.17999999999999972
58.0,ENG-001,MIS-0016,DESCENT,27.94,6000.0,-14.52,1571.0,115.71,514.74,285.15,44.18,9.03,0.228,27.84,25.6,20.76,1582.2,115.14,495.26,283.81,43.17,10.15,0.214,20.77,INJECTOR_ABNORMALITY,1,0.689,-11.200000000000045,0.5699999999999932,19.480000000000018,1.339999999999975,1.009999999999998,-1.120000000000001,0.014000000000000012,-0.00999999999999801
59.0,ENG-001,MIS-0016,DESCENT,31.85,6000.0,-14.97,1702.5,118.08,498.64,302.38,42.75,9.6,0.225,28.02,25.54,21.14,1691.9,118.67,515.64,295.56,43.2,11.01,0.217,20.85,INJECTOR_ABNORMALITY,1,0.703,10.599999999999909,-0.5900000000000034,-17.0,6.819999999999993,-0.45000000000000284,-1.4100000000000001,0.008000000000000007,0.28999999999999915
60.0,ENG-001,MIS-0016,DESCENT,29.51,6000.0,-14.51,1605.7,117.84,473.56,285.12,42.76,10.22,0.208,27.91,25.57,25.05,1626.3,116.56,503.45,288.53,43.24,10.49,0.214,25.03,INJECTOR_ABNORMALITY,1,0.716,-20.59999999999991,1.2800000000000011,-29.889999999999986,-3.409999999999968,-0.480000000000004,-0.2699999999999996,-0.006000000000000005,0.019999999999999574
61.0,ENG-001,MIS-0016,DESCENT,30.49,6000.0,-14.29,1667.8,117.85,492.24,292.72,43.63,8.02,0.223,28.01,25.69,25.3,1653.7,117.44,508.54,291.46,43.28,10.71,0.214,25.09,INJECTOR_ABNORMALITY,1,0.727,14.099999999999909,0.4099999999999966,-16.30000000000001,1.2600000000000477,0.3500000000000014,-2.6900000000000013,0.009000000000000008,0.21000000000000085
62.0,ENG-001,MIS-0016,LANDING,14.67,6000.0,-13.87,1198.7,103.81,451.9,250.12,42.62,5.31,0.193,28.04,25.51,24.53,1210.8,103.2,426.29,244.01,43.3,7.23,0.196,24.65,INJECTOR_ABNORMALITY,1,0.736,-12.099999999999909,0.6099999999999994,25.609999999999957,6.110000000000014,-0.6799999999999997,-1.9200000000000008,-0.0030000000000000027,-0.11999999999999744
63.0,ENG-001,MIS-0016,LANDING,18.74,6000.0,-13.72,1300.7,108.66,470.01,262.08,43.48,5.36,0.264,27.89,25.77,24.58,1324.7,106.87,447.45,256.22,43.33,8.12,0.2,24.8,INJECTOR_ABNORMALITY,1,0.744,-24.0,1.789999999999992,22.560000000000002,5.859999999999957,0.14999999999999858,-2.759999999999999,0.064,-0.22000000000000242
0.0,ENG-002,MIS-0017,TAXI,5.07,0.0,25.62,950.6,97.33,381.81,217.79,39.74,5.25,0.187,28.07,25.54,21.91,941.9,97.93,383.1,215.2,40.02,5.11,0.185,22.15,LUBRICATION_ISSUE,0,0.0,8.700000000000045,-0.6000000000000085,-1.2900000000000205,2.5900000000000034,-0.28000000000000114,0.13999999999999968,0.0020000000000000018,-0.23999999999999844
